Date,Open,High,Low,Close,Adj Close,Volume
1998-09-01,96.062500,107.000000,93.625000,101.750000,64.538826,269370500
1998-10-01,100.031250,110.906250,92.218750,110.000000,70.018120,249152700
1998-11-01,110.812500,119.718750,110.187500,116.125000,73.916901,136369000
1998-12-01,116.125000,124.750000,113.750000,123.312500,78.491951,156026700
1999-01-01,123.375000,128.500000,120.375000,127.656250,81.526810,141419000
1999-02-01,128.687500,128.843750,121.328125,123.562500,78.912300,164624900
1999-03-01,123.656250,132.625000,121.781250,128.375000,81.985817,148191100
1999-04-01,129.687500,137.500000,128.125000,133.250000,85.305595,156755700
1999-05-01,133.437500,138.000000,128.000000,130.203125,83.355003,182566900
1999-06-01,130.125000,137.500000,128.015625,137.000000,87.706337,160692200
1999-07-01,137.000000,142.250000,132.562500,132.750000,85.242065,115669100
1999-08-01,132.750000,138.781250,127.000000,132.062500,84.800629,142925900
1999-09-01,132.937500,136.625000,125.562500,128.750000,82.673561,167972700
1999-10-01,127.937500,137.687500,123.437500,137.000000,88.218857,196829400
1999-11-01,136.500000,143.000000,134.593750,139.281250,89.687866,125042200
1999-12-01,139.312500,147.562500,139.000000,146.875000,94.577705,121529300
2000-01-01,148.250000,148.250000,135.000000,139.562500,90.089539,156770800
2000-02-01,139.750000,144.562500,132.718750,137.437500,88.717857,186938300
2000-03-01,137.625000,155.750000,135.031250,150.375000,97.069138,247594900
2000-04-01,150.125000,153.109375,133.500000,145.093750,93.898041,229246200
2000-05-01,146.562500,148.484375,136.500000,142.812500,92.421776,161024000
2000-06-01,143.687500,149.156250,143.000000,145.281250,94.019417,127146000
2000-07-01,145.437500,151.984375,141.515625,143.000000,92.760941,106780100
2000-08-01,143.625000,153.093750,142.625000,152.343750,98.822121,102365500
2000-09-01,153.250000,153.593750,142.125000,143.625000,93.166389,113203000
2000-10-01,144.281250,145.750000,130.156250,142.953125,92.963547,178392400
2000-11-01,142.250000,144.296875,129.750000,132.281250,86.023552,156699900
2000-12-01,133.187500,139.562500,125.531250,131.187500,85.312256,165416700
2001-01-01,132.000000,138.699997,127.562500,137.020004,89.378540,181296400
2001-02-01,137.100006,137.990005,121.800003,123.949997,80.852890,178607000
2001-03-01,124.050003,127.750000,108.040001,116.690002,76.117180,318187200
2001-04-01,116.300003,127.269997,109.300003,126.660004,82.843102,251839700
2001-05-01,125.070000,132.089996,123.440002,125.949997,82.378746,208040000
2001-06-01,126.199997,129.229996,120.400002,122.599998,80.187592,203578200
2001-07-01,122.800003,124.320000,116.750000,121.349998,79.595795,196892900
2001-08-01,121.970001,123.250000,112.040001,114.150002,74.873184,269599600
2001-09-01,113.849998,116.169998,93.800003,104.440002,68.504181,419156100
2001-10-01,103.900002,111.790001,102.830002,105.800003,69.656639,512612000
2001-11-01,106.599998,116.900002,105.699997,114.050003,75.088257,372515000
2001-12-01,113.650002,118.000000,112.000000,114.300003,75.252876,308403900
2002-01-01,115.110001,117.989998,108.400002,113.180000,74.771751,349380000
2002-02-01,113.089996,113.300003,107.820000,111.150002,73.430679,424492600
2002-03-01,111.720001,117.900002,111.510002,114.519997,75.657036,385578100
2002-04-01,114.230003,115.099998,106.629997,107.860001,71.461311,404461000
2002-05-01,107.970001,111.250000,104.900002,107.220001,71.037239,452626500
2002-06-01,107.089996,107.599998,95.190002,98.959999,65.564720,534883500
2002-07-01,99.180000,99.800003,77.680000,91.160004,60.608288,1124248800
2002-08-01,90.879997,97.150002,83.550003,91.779999,61.020515,936191200
2002-09-01,90.730003,93.330002,80.900002,81.790001,54.378601,1013828600
2002-10-01,82.430000,91.290001,77.070000,88.519997,59.116898,1344248100
2002-11-01,88.349998,94.949997,87.449997,93.980003,62.763290,818243400
2002-12-01,95.470001,96.050003,87.110001,88.230003,58.923241,728285900
2003-01-01,88.849998,93.860001,84.150002,86.059998,57.756447,911319900
2003-02-01,86.139999,86.809998,81.000000,84.900002,56.977970,862248300
2003-03-01,85.260002,89.879997,79.379997,84.739998,56.870594,1156870200
2003-04-01,85.250000,92.800003,84.910004,91.910004,61.931217,996114200
2003-05-01,91.919998,97.089996,90.500000,96.949997,65.327271,881509900
2003-06-01,97.529999,102.180000,96.669998,97.629997,65.785469,867970200
2003-07-01,97.250000,101.900002,96.430000,99.389999,67.213326,895260500
2003-08-01,99.190002,101.820000,96.339996,101.440002,68.599670,772702000
2003-09-01,101.639999,104.699997,99.250000,99.949997,67.591995,818513400
2003-10-01,100.239998,105.970001,100.199997,105.300003,71.483376,831700900
2003-11-01,105.750000,106.949997,103.620003,106.449997,72.264038,630654200
2003-12-01,106.849998,111.519997,105.959999,111.279999,75.542915,678350400
2004-01-01,111.739998,116.500000,110.730003,113.480003,77.400452,737674000
2004-02-01,113.699997,116.599998,112.779999,115.019997,78.450806,676976900
2004-03-01,115.430000,116.970001,108.849998,113.099998,77.141197,1125003900
2004-04-01,113.070000,115.410004,110.900002,110.959999,75.946899,968620900
2004-05-01,111.370003,113.260002,108.059998,112.860001,77.247398,981083900
2004-06-01,112.459999,114.940002,111.870003,114.529999,78.390419,721880400
2004-07-01,114.250000,114.400002,108.209999,110.839996,76.141701,954619200
2004-08-01,110.190002,111.629997,106.589996,111.110001,76.327187,922892000
2004-09-01,110.949997,113.739998,110.410004,111.760002,76.773735,790891900
2004-10-01,112.260002,114.680000,109.349998,113.199997,78.086609,1044071300
2004-11-01,113.559998,119.139999,113.199997,117.889999,81.321831,961601700
2004-12-01,118.160004,121.660004,117.730003,120.870003,83.624557,909170200
2005-01-01,121.559998,121.760002,116.370003,118.160004,82.135818,1184211500
2005-02-01,118.250000,121.669998,118.099998,120.629997,83.852760,1025608400
2005-03-01,120.820000,123.250000,116.250000,117.959999,81.996796,1330548800
2005-04-01,118.629997,119.260002,113.550003,115.750000,80.776581,1633318500
2005-05-01,116.070000,120.250000,114.800003,119.480003,83.379608,1334647300
2005-06-01,119.519997,121.940002,118.750000,119.180000,83.170273,1089322900
2005-07-01,119.449997,124.639999,118.260002,123.739998,86.700981,1176306400
2005-08-01,123.830002,124.739998,120.379997,122.580002,85.888222,1306564800
2005-09-01,122.519997,124.739998,120.440002,123.040001,86.210526,1287005000
2005-10-01,122.959999,123.339996,116.879997,120.129997,84.529884,1784566400
2005-11-01,120.580002,127.410004,120.129997,125.410004,88.245140,1183732800
2005-12-01,126.019997,128.089996,124.360001,124.510002,87.611847,1073146800
2006-01-01,125.190002,129.440002,124.389999,127.500000,90.191360,1233910800
2006-02-01,127.820000,130.039993,125.400002,128.229996,90.707756,1145244400
2006-03-01,128.600006,131.470001,127.180000,129.830002,91.839600,1350777100
2006-04-01,130.070007,131.860001,128.020004,131.470001,93.369484,1300327900
2006-05-01,131.470001,132.800003,124.760002,127.510002,90.557144,1752747100
2006-06-01,127.379997,129.429993,122.339996,127.279999,90.393791,2163829300
2006-07-01,127.430000,128.139999,122.389999,127.849998,91.199951,1691301400
2006-08-01,127.339996,131.039993,126.279999,130.639999,93.190132,1420345400
2006-09-01,131.139999,133.990005,129.350006,133.580002,95.287331,1363687900
2006-10-01,133.539993,139.000000,132.649994,137.789993,98.722733,1443344100
2006-11-01,138.220001,141.160004,135.619995,140.529999,100.685921,1502059900
2006-12-01,140.529999,143.240005,138.970001,141.619995,101.466850,1212756800
2007-01-01,142.250000,144.130005,140.250000,143.750000,103.566765,1330329900
2007-02-01,144.149994,146.419998,139.000000,140.929993,101.535065,1494548900
2007-03-01,139.339996,143.809998,136.750000,142.000000,102.305969,2918304400
2007-04-01,142.160004,149.800003,141.479996,148.289993,107.261414,1791289900
2007-05-01,148.419998,153.889999,147.669998,153.320007,110.899803,2508178000
2007-06-01,153.880005,154.399994,148.059998,150.429993,108.809319,3502885400
2007-07-01,150.869995,155.529999,145.039993,145.720001,105.856789,3988676200
2007-08-01,145.179993,150.589996,137.000000,147.589996,107.215248,6195918600
2007-09-01,147.449997,154.389999,144.330002,152.580002,110.840157,2967009200
2007-10-01,152.600006,157.520004,148.660004,154.649994,112.876884,3850069600
2007-11-01,153.289993,153.410004,140.660004,148.660004,108.504814,5472709900
2007-12-01,148.190002,152.889999,143.960007,146.210007,106.716629,3293787500
2008-01-01,146.529999,146.990005,126.000000,137.369995,100.796524,6106834300
2008-02-01,137.940002,139.610001,131.729996,133.820007,98.191734,4151028600
2008-03-01,133.139999,135.809998,126.070000,131.970001,96.834221,5462121800
2008-04-01,133.610001,140.589996,132.330002,138.259995,101.951859,4014652600
2008-05-01,138.380005,144.300003,137.520004,140.350006,103.492996,3646997000
2008-06-01,139.830002,140.889999,127.040001,127.980003,94.371460,5408930000
2008-07-01,126.519997,129.160004,120.019997,126.830002,93.991257,7156206800
2008-08-01,127.120003,131.509995,124.760002,128.789993,95.443756,4344355500
2008-09-01,130.029999,130.710007,110.529999,115.989998,85.957947,8105188900
2008-10-01,115.269997,116.690002,83.580002,96.830002,72.174179,11882352200
2008-11-01,96.779999,100.860001,74.339996,90.089996,67.150398,8762237000
2008-12-01,87.510002,92.430000,81.860001,90.239998,67.262192,6919927700
2009-01-01,90.440002,94.449997,80.050003,82.830002,62.240185,6872039400
2009-02-01,81.570000,87.739998,73.809998,73.930000,55.552559,7275092500
2009-03-01,72.519997,83.300003,67.099998,79.519997,59.752991,8813959700
2009-04-01,78.529999,89.019997,78.330002,87.419998,66.159386,6023006600
2009-05-01,87.440002,93.699997,86.720001,92.529999,70.026627,5195735600
2009-06-01,93.669998,96.110001,88.849998,91.949997,69.587654,5054855000
2009-07-01,92.339996,99.830002,87.000000,98.809998,75.201736,4295844600
2009-08-01,99.849998,104.349998,98.110001,102.459999,77.979645,3957574800
2009-09-01,101.949997,108.059998,99.570000,105.589996,80.361809,3777956700
2009-10-01,103.000000,110.309998,101.989998,103.559998,79.192245,4481700800
2009-11-01,104.129997,111.739998,103.080002,109.940002,84.071045,3430866200
2009-12-01,110.919998,113.029999,109.019997,111.440002,85.218056,2883885800
2010-01-01,112.370003,115.139999,107.220001,107.389999,82.563171,3706842300
2010-02-01,108.150002,111.580002,104.580002,110.739998,85.138710,4451912400
2010-03-01,111.199997,118.169998,111.169998,117.000000,89.951492,3899688500
2010-04-01,117.800003,122.120003,117.099998,118.809998,91.719208,3887089700
2010-05-01,119.379997,120.680000,104.379997,109.370003,84.431664,7413878800
2010-06-01,108.349998,113.199997,102.879997,103.220001,79.684006,5706059600
2010-07-01,103.150002,112.290001,101.129997,110.269997,85.531479,4725402000
2010-08-01,111.989998,113.180000,104.290001,105.309998,81.684227,4541971600
2010-09-01,106.730003,115.790001,106.660004,114.129997,88.525520,4035642500
2010-10-01,114.989998,119.760002,113.180000,118.489998,92.399391,3767490800
2010-11-01,119.070000,122.949997,117.589996,118.489998,92.399391,3983708900
2010-12-01,120.199997,126.199997,120.190002,125.750000,98.060791,2722749900
2011-01-01,126.709999,130.350006,125.699997,128.679993,100.873390,2860314700
2011-02-01,129.460007,134.690002,129.380005,133.149994,104.377434,2820073500
2011-03-01,133.570007,133.690002,125.279999,132.589996,103.938454,4787459400
2011-04-01,133.410004,136.570007,129.509995,136.429993,107.413231,2812718500
2011-05-01,137.070007,137.179993,131.380005,134.899994,106.208710,3337607300
2011-06-01,134.509995,134.919998,126.190002,131.970001,103.901833,4710433400
2011-07-01,132.089996,135.699997,127.970001,129.330002,102.328156,3840768000
2011-08-01,130.839996,130.960007,110.269997,122.220001,96.702583,9050451800
2011-09-01,122.290001,123.400002,111.300003,113.150002,89.526245,6188283200
2011-10-01,112.489998,129.419998,107.430000,125.500000,99.811523,5721102000
2011-11-01,122.029999,128.020004,116.199997,124.989998,99.405914,5013586000
2011-12-01,124.849998,127.260002,120.029999,125.500000,99.811523,3848636100
2012-01-01,127.760002,133.399994,126.430000,131.320007,105.102585,2883821400
2012-02-01,132.289993,138.190002,132.130005,137.020004,109.664612,2894582000
2012-03-01,137.309998,141.830002,134.360001,140.809998,112.697945,3057516200
2012-04-01,140.639999,142.210007,135.759995,139.869995,112.436218,3035644100
2012-05-01,139.789993,141.660004,129.550003,131.470001,105.683777,4004156100
2012-06-01,129.410004,136.270004,127.139999,136.100006,109.405655,3644886200
2012-07-01,136.479996,139.339996,132.600006,137.710007,111.273476,2864743300
2012-08-01,138.699997,143.089996,135.580002,141.160004,114.061172,2413590900
2012-09-01,141.039993,148.110001,140.130005,143.970001,116.331680,2391233500
2012-10-01,144.520004,147.160004,140.389999,141.350006,114.824402,2719915500
2012-11-01,141.649994,143.720001,134.699997,142.149994,115.474251,3032769100
2012-12-01,142.800003,145.580002,139.539993,142.410004,115.685440,2889875900
2013-01-01,145.110001,150.940002,144.729996,149.699997,122.469872,2587140200
2013-02-01,150.649994,153.279999,148.729996,151.610001,124.032494,2581459300
2013-03-01,151.089996,156.850006,150.410004,156.669998,128.172058,2330972300
2013-04-01,156.589996,159.720001,153.550003,159.679993,131.215607,2907035000
2013-05-01,159.330002,169.070007,158.100006,163.449997,134.313553,2781596000
2013-06-01,163.830002,165.990005,155.729996,160.419998,131.823700,3533321800
2013-07-01,161.259995,169.860001,160.220001,168.710007,139.369461,2330904500
2013-08-01,169.990005,170.970001,163.050003,163.649994,135.189453,2283131700
2013-09-01,165.229996,173.600006,163.699997,168.009995,138.791199,2226749600
2013-10-01,168.139999,177.509995,164.529999,175.789993,145.926025,2901739000
2013-11-01,176.020004,181.750000,174.759995,181.000000,150.250977,1930952900
2013-12-01,181.089996,184.690002,177.320007,184.690002,153.314041,2232775900
2014-01-01,183.979996,184.940002,176.880005,178.179993,148.712967,2530650900
2014-02-01,177.970001,187.149994,173.710007,186.289993,155.481796,2394184600
2014-03-01,184.649994,189.020004,183.750000,187.009995,156.082733,2554084300
2014-04-01,187.619995,189.699997,181.309998,188.309998,157.861420,2345902000
2014-05-01,188.220001,192.800003,186.009995,192.679993,161.524780,1781093800
2014-06-01,192.949997,196.600006,191.970001,195.720001,164.073242,1675047300
2014-07-01,196.199997,199.059998,192.970001,193.089996,162.644150,1893710200
2014-08-01,192.559998,200.820007,190.550003,200.710007,169.062714,1829885000
2014-09-01,200.970001,201.899994,196.050003,197.020004,165.954544,2106462700
2014-10-01,196.699997,201.820007,181.919998,201.660004,170.656906,3943068000
2014-11-01,201.919998,207.869995,200.059998,207.199997,175.345169,1571091800
2014-12-01,206.399994,212.970001,197.860001,205.539993,173.940353,3045171000
2015-01-01,206.380005,206.880005,198.550003,199.449997,169.718277,3183506000
2015-02-01,200.050003,212.240005,197.860001,210.660004,179.257172,1901638100
2015-03-01,210.779999,212.059998,204.119995,206.429993,175.657715,2749923000
2015-04-01,206.389999,212.479996,204.509995,208.460007,178.176865,2036685200
2015-05-01,209.399994,213.779999,206.759995,211.139999,180.467682,1892519900
2015-06-01,211.940002,213.339996,205.279999,205.850006,175.946045,2535242600
2015-07-01,207.729996,213.179993,204.110001,210.500000,180.795700,2452758000
2015-08-01,210.460007,211.309998,182.399994,197.669998,169.776215,3734926900
2015-09-01,193.119995,202.889999,186.929993,191.630005,164.588516,3279512900
2015-10-01,192.080002,209.440002,189.119995,207.929993,179.516830,2536184400
2015-11-01,208.320007,211.660004,202.179993,208.690002,180.172989,1924512800
2015-12-01,209.440002,211.000000,199.830002,203.869995,176.011612,2924882300
2016-01-01,200.490005,201.899994,181.020004,193.720001,168.244019,3712950900
2016-02-01,192.529999,196.679993,181.089996,193.559998,168.105011,2920730800
2016-03-01,195.009995,206.869995,194.449997,205.520004,178.492142,2323306500
2016-04-01,204.350006,210.919998,203.089996,206.330002,180.119812,1910635600
2016-05-01,206.919998,210.690002,202.779999,209.839996,183.183990,1828530900
2016-06-01,209.119995,212.520004,198.649994,209.479996,182.869720,2612406900
2016-07-01,209.479996,217.539993,207.059998,217.119995,190.524872,1648453700
2016-08-01,217.190002,219.600006,214.250000,217.380005,190.753052,1519703200
2016-09-01,217.369995,219.220001,212.309998,216.300003,189.805374,2292393000
2016-10-01,215.820007,216.699997,211.210007,212.550003,187.456818,1725687400
2016-11-01,212.929993,221.820007,208.380005,220.380005,194.362457,2073824400
2016-12-01,220.729996,228.339996,219.149994,223.529999,197.140533,1821910200
2017-01-01,225.039993,229.710007,223.880005,227.529999,201.851074,1482408500
2017-02-01,227.529999,237.309998,226.820007,236.470001,209.782135,1365136600
2017-03-01,238.389999,240.320007,231.610001,235.740005,209.134506,1921474100
2017-04-01,235.800003,239.529999,232.509995,238.080002,212.129257,1549613700
2017-05-01,238.679993,242.080002,235.429993,241.440002,215.123016,1492547000
2017-06-01,241.970001,245.009995,239.960007,241.800003,215.443787,1572753000
2017-07-01,242.880005,248.000000,240.339996,246.770004,220.944305,1055908800
2017-08-01,247.460007,248.910004,241.830002,247.490005,221.588959,1557031500
2017-09-01,247.919998,251.320007,244.949997,251.229996,224.937515,1286405100
2017-10-01,251.490005,257.890015,251.289993,257.149994,231.380600,1320624600
2017-11-01,258.040009,266.049988,255.630005,265.010010,238.452927,1365620900
2017-12-01,264.760010,268.600006,260.760010,266.859985,240.117523,1715222900
2018-01-01,267.839996,286.630005,267.399994,281.899994,254.946884,1985506700
2018-02-01,281.070007,283.059998,252.919998,271.649994,245.676895,2923722000
2018-03-01,271.410004,280.410004,257.829987,263.149994,237.989624,2323561800
2018-04-01,262.549988,271.299988,254.669998,264.510010,240.177750,1998466500
2018-05-01,263.869995,274.250000,259.049988,270.940002,246.016113,1606397200
2018-06-01,272.410004,279.480011,268.489990,271.279999,246.324921,1599001000
2018-07-01,269.510010,284.369995,269.239990,281.329987,256.597443,1266892500
2018-08-01,281.559998,291.739990,279.160004,290.309998,264.787994,1308443700
2018-09-01,289.839996,293.940002,286.709991,290.720001,265.161957,1228103300
2018-10-01,292.109985,293.209991,259.850006,270.630005,247.955551,3024345800
2018-11-01,271.600006,281.220001,263.070007,275.649994,252.554962,2021061200
2018-12-01,280.279999,280.399994,233.759995,249.919998,228.980713,3102780500
2019-01-01,245.979996,270.470001,243.669998,269.929993,248.758377,2048691700
2019-02-01,270.149994,281.309998,267.829987,278.679993,256.822083,1371716300
2019-03-01,280.440002,285.179993,272.420013,282.480011,260.324066,1678081300
2019-04-01,284.700012,294.450012,284.399994,294.019989,272.152466,1209204700
2019-05-01,294.720001,294.950012,275.239990,275.269989,254.796906,1845593200
2019-06-01,275.309998,296.309998,273.089996,293.000000,271.208252,1340435600
2019-07-01,296.679993,302.230011,294.329987,297.429993,276.647858,1110102300
2019-08-01,297.600006,300.869995,281.720001,292.450012,272.015808,2034004800
2019-09-01,290.570007,302.630005,289.269989,296.769989,276.033875,1303830000
2019-10-01,297.739990,304.549988,284.820007,303.329987,283.438477,1386748300
2019-11-01,304.920013,315.480011,304.739990,314.309998,293.698395,1037123500
2019-12-01,314.589996,323.799988,307.130005,321.859985,300.753326,1285175800
2020-01-01,323.540009,332.950012,320.359985,321.730011,302.109955,1392003800
2020-02-01,323.350006,339.079987,285.540009,296.260010,278.193115,2110214900
2020-03-01,298.209991,313.839996,218.259995,257.750000,242.031616,5926017600
2020-04-01,247.979996,294.880005,243.899994,290.480011,274.369629,2819312300
2020-05-01,285.309998,306.839996,272.989990,304.320007,287.442017,1910460500
2020-06-01,303.619995,323.410004,296.739990,308.359985,291.257874,2358674500
2020-07-01,309.570007,327.230011,309.070007,326.519989,309.767883,1505145300
2020-08-01,328.320007,351.299988,327.730011,349.309998,331.388702,1045563300
2020-09-01,350.209991,358.750000,319.799988,334.890015,317.708527,1814712700
2020-10-01,337.690002,354.019989,322.600006,326.540009,311.027039,1629016100
2020-11-01,330.200012,364.380005,327.239990,362.059998,344.859589,1535244300
2020-12-01,365.570007,378.459991,362.029999,373.880005,356.118011,1344541500
2021-01-01,375.309998,385.850006,364.820007,370.070007,353.991547,1402265400
2021-02-01,373.720001,394.170013,370.380005,380.359985,363.834473,1307806200
2021-03-01,385.589996,398.119995,371.880005,396.329987,379.110535,2401715800
2021-04-01,398.399994,420.720001,398.179993,417.299988,400.476898,1462106600
2021-05-01,419.429993,422.820007,404.000000,420.040009,403.106415,1547235900
2021-06-01,422.570007,428.779999,414.700012,428.059998,410.803162,1282152400
2021-07-01,428.869995,441.799988,421.970001,438.510010,422.208649,1422104700
2021-08-01,440.339996,453.070007,436.100006,451.559998,434.773468,1254001400
2021-09-01,452.559998,454.049988,428.779999,429.140015,413.186981,1745559600
2021-10-01,430.980011,459.559998,426.359985,459.250000,443.594238,1508665200
2021-11-01,460.299988,473.540009,455.299988,455.559998,440.030060,1335351500
2021-12-01,461.640015,479.000000,448.920013,474.959991,458.768616,1927433900
2022-01-01,476.299988,479.980011,420.760010,449.910004,436.099365,2485167800
2022-02-01,450.679993,458.119995,410.640015,436.630005,423.227051,2297975100
2022-03-01,435.040009,462.070007,415.119995,451.640015,437.776276,2380929500
2022-04-01,453.309998,457.829987,411.209991,412.000000,400.593689,1856757400
2022-05-01,412.070007,429.660004,380.540009,412.929993,401.497955,2418478100
2022-06-01,415.170013,417.440002,362.170013,377.250000,366.805756,1958611900
2022-07-01,376.559998,413.029999,371.040009,411.989990,402.314392,1437748400
2022-08-01,409.149994,431.730011,395.040009,395.179993,385.899139,1443394400
2022-09-01,392.890015,411.730011,357.040009,357.179993,348.791565,1998908600
2022-10-01,361.079987,389.519989,348.109985,386.209991,378.689026,2024732000
2022-11-01,390.140015,407.679993,368.790009,407.679993,399.740936,1745985300
2022-12-01,408.769989,410.489990,374.769989,382.429993,374.982666,1735973600
2023-01-01,384.369995,408.160004,377.829987,406.480011,400.394531,1575450100
2023-02-01,405.209991,418.309998,393.640015,396.260010,390.327576,1603094700
2023-03-01,395.410004,409.700012,380.649994,409.390015,403.260986,2515995800
2023-04-01,408.850006,415.940002,403.779999,415.929993,411.266693,1395683000
2023-05-01,415.470001,422.579987,403.739990,417.850006,413.165192,1780705600
2023-06-01,418.089996,444.299988,416.790009,443.279999,438.310059,1749755000
2023-07-01,442.920013,459.440002,437.059998,457.790009,454.338837,1374632400
2023-08-01,456.269989,457.250000,433.010010,450.350006,446.954895,1754764700
2023-09-01,453.170013,453.670013,422.290009,427.480011,424.257355,1588673200
2023-10-01,426.619995,438.140015,409.209991,418.200012,416.511292,1999149700
2023-11-01,419.200012,458.320007,418.649994,456.399994,454.557037,1499960600
2023-12-01,455.769989,477.549988,454.309998,475.309998,473.390686,1643108100
2024-01-01,472.160004,491.619995,466.429993,482.880005,482.880005,1700630800
2024-02-01,484.630005,503.500000,483.799988,499.510010,499.510010,884728000
2024-02-16,501.700012,502.869995,498.750000,499.510010,499.510010,74045134
